amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_night_transaction,amount_to_trust_ratio,amount_velocity_ratio,is_high_risk_location,location_anomaly_score,is_high_amount,is_low_trust,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,time_of_day_category_Afternoon,time_of_day_category_Evening,time_of_day_category_Morning,time_of_day_category_Night,is_fraud
225.52,11,0,0,25,2,31,0,9.020799639168015,75.17333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0
35.1,10,0,0,49,3,48,0,0.7163265159933365,8.775,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17.27,1,0,0,50,5,56,1,0.34539999309200015,2.8783333333333334,0,0,0,0,1,0,0,0,0,0,0,0,1,0
624.57,8,0,0,93,1,20,0,6.7158063793999325,312.285,0,0,1,0,1,0,0,0,0,0,0,1,0,0
17.23,10,0,0,99,1,48,0,0.17404040228242018,8.615,0,0,0,0,0,0,0,0,1,0,0,1,0,0
541.05,15,0,1,69,2,66,0,7.841304234183996,180.35,1,1,1,0,0,1,0,0,0,1,0,0,0,0
52.66,9,0,0,93,2,67,0,0.5662365530512199,17.55333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0
251.27,20,0,1,99,3,47,0,2.5380807824436284,62.8175,1,1,0,0,0,1,0,0,0,0,1,0,0,0
22.22,3,0,0,28,4,45,1,0.7935714002295928,4.444,0,0,0,1,0,0,0,1,0,0,0,0,1,0
624.21,21,0,1,26,1,41,0,24.008075999689385,312.105,1,1,1,1,0,0,0,1,0,0,1,0,0,0
155.95,2,0,0,94,2,42,1,1.6590425355421006,51.98333333333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0
183.38,6,0,0,28,1,65,0,6.549285480382661,91.69,0,0,0,1,1,0,0,0,0,0,0,1,0,0
149.31,5,0,0,28,4,51,1,5.332499809553578,29.862000000000002,0,0,0,1,1,0,0,0,0,0,0,0,1,0
369.4,15,0,0,93,3,32,0,3.9720429680425484,92.35,0,0,0,0,0,0,1,0,0,1,0,0,0,0
556.87,0,0,0,81,1,49,1,6.874938186729159,278.435,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.17,19,0,0,47,2,60,0,0.024893616491625182,0.38999999999999996,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32.18,17,0,0,54,5,48,0,0.5959259148902608,5.363333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0
499.01,9,0,0,49,2,41,0,10.183877343186177,166.33666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0
266.23,4,0,0,69,1,26,1,3.858405741182526,133.115,0,0,0,0,1,0,0,0,0,0,0,0,1,0
132.66,23,0,0,96,1,33,0,1.3818749856054688,66.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0
42.49,5,0,0,31,1,33,1,1.370645117075964,21.245,0,0,0,1,0,1,0,0,0,0,0,0,1,0
26.42,10,0,0,68,3,31,0,0.3885294060510382,6.605,0,0,0,0,0,0,1,0,0,0,0,1,0,0
251.27,8,0,0,40,1,34,0,6.281749842956255,125.635,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103.6,15,0,0,54,2,54,0,1.9185184829903985,34.53333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0
380.46,6,0,0,82,1,45,0,4.639756040978585,190.23,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45.1,20,0,0,86,3,40,0,0.5244185985532721,11.275,0,0,0,0,1,0,0,0,0,0,1,0,0,0
143.39,11,0,0,83,4,54,0,1.7275903406314415,28.677999999999997,0,0,0,0,0,0,1,0,0,0,0,1,0,0
701.79,2,1,1,94,1,20,1,7.46585098440584,350.895,1,2,1,0,0,0,0,0,1,0,0,0,1,1
49.75,11,0,0,79,2,34,0,0.6297468274715592,16.583333333333332,0,0,0,0,0,0,0,0,1,0,0,1,0,0
220.39,23,0,0,50,2,41,0,4.407799911844002,73.46333333333332,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44.9,9,0,0,67,1,44,0,0.6701492437291158,22.45,0,0,0,0,0,1,0,0,0,0,0,1,0,0
341.43,14,1,0,71,4,18,0,4.808873171706012,68.286,1,1,0,0,0,1,0,0,0,1,0,0,0,0
35.54,5,1,0,66,2,25,1,0.5384848403259873,11.846666666666666,1,1,0,0,1,0,0,0,0,0,0,0,1,0
21.43,10,0,0,98,3,44,0,0.2186734671563932,5.3575,0,0,0,0,1,0,0,0,0,0,0,1,0,0
239.5,20,0,0,92,0,62,0,2.603260841268904,239.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48.23,21,0,0,96,0,29,0,0.5023958281000435,48.23,0,0,0,0,0,1,0,0,0,0,1,0,0,0
791.2,6,0,1,48,4,25,0,16.483332989930563,158.24,1,1,1,0,0,0,0,0,1,0,0,1,0,0
33.35,15,0,0,88,2,50,0,0.3789772684207129,11.116666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0
241.0,5,0,0,64,1,51,1,3.7656249411621103,120.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0
85.24,17,0,0,72,2,55,0,1.183888872445988,28.41333333333333,0,0,0,0,0,0,0,1,0,1,0,0,0,0
76.81,2,0,0,32,2,27,1,2.400312424990237,25.603333333333335,0,0,0,1,0,1,0,0,0,0,0,0,1,0
42.61,17,0,0,38,3,19,0,1.1213157599653747,10.6525,0,0,0,1,0,1,0,0,0,1,0,0,0,0
269.79,17,0,1,52,1,33,0,5.188269130994825,134.895,1,1,0,0,0,0,0,0,1,1,0,0,0,0
194.35,8,0,0,42,2,57,0,4.627380842205218,64.78333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0
132.47,21,0,0,88,2,19,0,1.5053408919847626,44.156666666666666,0,0,0,0,0,0,0,0,1,0,1,0,0,0
325.55,22,0,0,57,2,23,0,5.71140340857187,108.51666666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0
95.78,21,0,0,52,1,49,0,1.84192304150148,47.89,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31.01,21,0,0,92,4,41,0,0.33706521372755205,6.202,0,0,0,0,0,1,0,0,0,0,1,0,0,0
463.23,1,0,0,63,1,52,1,7.352857026145127,231.615,0,0,0,0,0,0,0,0,1,0,0,0,1,0
289.62,15,0,1,46,1,44,0,6.296086819650287,144.81,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0.01,3,0,0,78,1,34,1,0.00012820512656147275,0.005,0,0,0,0,1,0,0,0,0,0,0,0,1,0
339.34,10,0,0,70,3,30,0,4.847714216461226,84.835,0,0,0,0,0,0,0,0,1,0,0,1,0,0
73.18,13,0,0,56,2,47,0,1.3067856909502558,24.393333333333334,0,0,0,0,0,1,0,0,0,1,0,0,0,0
175.95,17,0,0,52,4,27,0,3.383653781083581,35.19,0,0,0,0,0,0,1,0,0,1,0,0,0,0
642.2,6,0,0,78,1,52,0,8.23333322777778,321.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50.97,15,0,0,89,0,63,0,0.5726966227786896,50.97,0,0,0,0,0,0,1,0,0,1,0,0,0,0
13.17,4,0,0,61,2,29,1,0.21590163580489122,4.39,0,0,0,0,0,0,0,1,0,0,0,0,1,0
305.66,17,0,0,68,3,23,0,4.49499993389706,76.415,0,0,0,0,0,0,0,1,0,1,0,0,0,0
305.35,11,0,0,58,3,50,0,5.264655081643879,76.3375,0,0,0,0,0,1,0,0,0,0,0,1,0,0
244.94,2,0,0,27,1,32,1,9.07185151585735,122.47,0,0,0,1,0,0,0,0,1,0,0,0,1,0
303.22,6,0,0,73,1,69,0,4.153698573237007,151.61,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35.42,12,0,0,98,1,54,0,0.36142856774052484,17.71,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5.75,1,0,0,91,1,50,1,0.06318681249245262,2.875,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91.11,10,0,0,64,1,64,0,1.423593727756348,45.555,0,0,0,0,0,0,0,0,1,0,0,1,0,0
361.87,12,0,0,62,2,37,0,5.8366128090868905,120.62333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42.88,2,1,0,45,3,58,1,0.9528888677135808,10.72,1,1,0,0,0,1,0,0,0,0,0,0,1,0
37.71,20,0,0,43,0,18,0,0.876976723791239,37.71,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20.1,15,0,0,79,0,69,0,0.25443037652619777,20.1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
868.26,8,0,0,99,3,69,0,8.770302941714112,217.065,0,0,1,0,0,1,0,0,0,0,0,1,0,0
24.09,7,0,0,52,3,57,0,0.4632692218602073,6.0225,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33.7,20,0,0,28,1,43,0,1.2035713855867363,16.85,0,0,0,1,1,0,0,0,0,0,1,0,0,0
19.34,0,0,0,26,2,40,1,0.7438461252366875,6.446666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0
43.11,5,0,0,30,2,21,1,1.4369999521000014,14.37,0,0,0,1,0,1,0,0,0,0,0,0,1,0
181.49,20,0,0,41,4,20,0,4.426585257888165,36.298,0,0,0,0,1,0,0,0,0,0,1,0,0,0
88.6,19,0,0,34,1,25,0,2.60588227629758,44.3,0,0,0,1,0,1,0,0,0,0,1,0,0,0
16.82,19,0,0,32,1,53,0,0.5256249835742193,8.41,0,0,0,1,0,0,0,0,1,0,1,0,0,0
164.65,18,0,0,33,2,58,0,4.989393788200188,54.88333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,0
56.79,2,0,0,42,0,30,1,1.3521428249489804,56.79,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.04,17,0,0,53,2,38,0,0.019622641139195453,0.3466666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15.67,0,0,0,93,5,39,1,0.16849462184414385,2.611666666666667,0,0,0,0,0,0,0,1,0,0,0,0,1,0
129.17,8,0,0,51,1,23,0,2.532745048377548,64.585,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14.4,9,0,0,58,2,22,0,0.2482758577883473,4.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9.35,21,0,0,54,5,24,0,0.17314814494170103,1.5583333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0
257.47,14,0,0,69,2,64,0,3.731449221283345,85.82333333333334,0,0,0,0,0,0,0,1,0,1,0,0,0,0
176.02,5,0,0,60,2,37,1,2.9336666177722233,58.67333333333334,0,0,0,0,0,0,0,0,1,0,0,0,1,0
253.27,15,0,1,99,1,56,0,2.558282802441588,126.635,1,1,0,0,0,0,0,1,0,1,0,0,0,0
100.97,0,1,0,43,0,49,1,2.348139480275826,100.97,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1.99,17,0,0,81,0,23,0,0.024567900931260482,1.99,0,0,0,0,0,1,0,0,0,1,0,0,0,0
215.2,16,0,0,73,3,40,0,2.9479451650966415,53.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,14,0,0,84,3,52,0,0.010833333204365081,0.2275,0,0,0,0,0,0,0,1,0,1,0,0,0,0
495.26,9,0,0,59,2,23,0,8.394237145860387,165.08666666666667,0,0,0,0,0,0,0,0,1,0,0,1,0,0
295.83,7,0,0,46,2,26,0,6.431086816715504,98.61,0,0,0,0,0,0,0,1,0,0,0,1,0,0
185.62,16,0,1,63,1,65,0,2.9463491595817595,92.81,1,1,0,0,0,0,0,1,0,1,0,0,0,0
23.64,11,0,0,97,1,57,0,0.24371133769369757,11.82,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.56,4,0,0,92,2,44,1,0.7560869483034027,23.186666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.19,9,0,0,91,1,27,0,0.06802197727448377,3.095,0,0,0,0,0,0,0,0,1,0,0,1,0,0
260.19,11,0,0,36,4,31,0,7.227499799236117,52.038,0,0,0,1,1,0,0,0,0,0,0,1,0,0
176.95,10,1,0,85,2,53,0,2.081764681391004,58.98333333333333,1,1,0,0,0,0,0,0,1,0,0,1,0,0
10.1,10,0,0,47,1,23,0,0.21489361244907207,5.05,0,0,0,0,0,1,0,0,0,0,0,1,0,0
96.0,15,1,0,34,2,21,0,2.823529328719726,32.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
37.24,19,0,0,43,2,28,0,0.866046491487291,12.413333333333334,0,0,0,0,1,0,0,0,0,0,1,0,0,0
159.43,6,0,0,35,6,29,0,4.555142726995923,22.775714285714287,0,0,0,1,0,0,0,1,0,0,0,1,0,0
69.59,3,0,0,36,1,50,1,1.9330555018595696,34.795,0,0,0,1,0,1,0,0,0,0,0,0,1,0
101.97,20,0,0,55,3,18,0,1.8539999662909097,25.4925,0,0,0,0,1,0,0,0,0,0,1,0,0,0
140.47,3,0,0,87,5,22,1,1.6145976825908313,23.411666666666665,0,0,0,0,0,0,0,0,1,0,0,0,1,0
127.53,17,0,0,37,4,57,0,3.4467566636011715,25.506,0,0,0,1,0,0,1,0,0,1,0,0,0,0
141.67,17,0,0,38,2,63,0,3.728157796627426,47.22333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,0
78.49,0,0,0,74,6,32,1,1.0606756613422208,11.212857142857143,0,0,0,0,0,0,1,0,0,0,0,0,1,0
155.86,10,0,0,96,1,60,0,1.6235416497547748,77.93,0,0,0,0,0,0,1,0,0,0,0,1,0,0
91.14,3,0,0,64,2,66,1,1.4240624777490238,30.38,0,0,0,0,1,0,0,0,0,0,0,0,1,0
182.6,14,0,0,31,3,34,0,5.890322390634761,45.65,0,0,0,1,0,0,1,0,0,1,0,0,0,0
41.27,16,0,0,30,2,52,0,1.3756666208111128,13.756666666666668,0,0,0,1,0,1,0,0,0,1,0,0,0,0
872.17,3,1,0,69,1,18,1,12.640144744345728,436.085,1,1,1,0,0,0,0,0,1,0,0,0,1,0
82.68,3,0,0,70,0,63,1,1.1811428402693882,82.68,0,0,0,0,0,0,1,0,0,0,0,0,1,0
226.03,0,0,0,48,1,60,1,4.708958235230037,113.015,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44.44,6,0,0,44,5,45,0,1.009999977045455,7.406666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,0
85.16,18,0,0,60,2,60,0,1.4193333096777783,28.386666666666667,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77.23,6,0,0,73,2,39,0,1.0579451909870523,25.743333333333336,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101.32,8,0,0,46,0,33,0,2.2026086477693774,101.32,0,0,0,0,1,0,0,0,0,0,0,1,0,0
158.59,0,0,0,73,4,24,1,2.1724657236648532,31.718,0,0,0,0,1,0,0,0,0,0,0,0,1,0
220.64,7,0,0,39,2,53,0,5.657435752373442,73.54666666666667,0,0,0,1,0,1,0,0,0,0,0,1,0,0
157.46,14,0,0,47,3,20,0,3.350212694676326,39.365,0,0,0,0,0,0,1,0,0,1,0,0,0,0
324.27,8,0,0,55,5,49,0,5.89581807462149,54.044999999999995,0,0,0,0,0,1,0,0,0,0,0,1,0,0
562.16,23,0,0,98,2,59,0,5.736326472078301,187.38666666666666,0,0,1,0,0,0,0,0,1,0,1,0,0,0
275.18,2,0,0,59,3,59,1,4.664067717558175,68.795,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.69,7,0,0,57,4,22,0,0.45070174647891675,5.138,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33.13,17,0,0,81,1,56,0,0.40901234062947733,16.565,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58.35,0,0,1,29,4,49,1,2.0120688961355553,11.67,1,1,0,1,0,0,0,0,1,0,0,0,1,1
35.16,19,0,0,31,3,65,0,1.134193511800209,8.79,0,0,0,1,0,0,1,0,0,0,1,0,0,0
71.92,22,0,0,26,3,21,0,2.766153739763318,17.98,0,0,0,1,0,1,0,0,0,0,1,0,0,0
640.62,18,0,0,64,1,65,0,10.009687343598635,320.31,0,0,1,0,0,0,0,1,0,0,1,0,0,0
198.78,6,0,0,42,2,56,0,4.732857030170071,66.26,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7.7,4,0,0,75,0,54,1,0.1026666652977778,7.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0
219.77,14,0,0,86,1,33,0,2.5554650865643596,109.885,0,0,0,0,0,0,1,0,0,1,0,0,0,0
113.83,22,0,0,48,3,29,0,2.3714582839279523,28.4575,0,0,0,0,0,0,1,0,0,0,1,0,0,0
119.84,6,0,0,51,4,68,0,2.349803875494042,23.968,0,0,0,0,0,1,0,0,0,0,0,1,0,0
118.71,11,0,0,89,2,62,0,1.3338202097323573,39.57,0,0,0,0,1,0,0,0,0,0,0,1,0,0
232.85,14,0,0,27,2,29,0,8.624073754663934,77.61666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,0
250.85,2,0,0,30,1,50,1,8.361666387944453,125.425,0,0,0,1,0,0,1,0,0,0,0,0,1,0
274.01,19,0,1,42,3,37,0,6.524047463713155,68.5025,1,1,0,0,0,0,0,0,1,0,1,0,0,0
82.51,20,0,0,78,4,65,0,1.0578204992587117,16.502000000000002,0,0,0,0,0,0,0,0,1,0,1,0,0,0
200.19,7,0,0,73,0,55,0,2.7423287295571406,200.19,0,0,0,0,0,0,0,1,0,0,0,1,0,0
175.96,2,0,0,78,0,34,1,2.2558974069756745,175.96,0,0,0,0,0,0,0,1,0,0,0,0,1,0
515.37,21,0,0,60,2,42,0,8.58949985684167,171.79,0,0,1,0,0,0,0,1,0,0,1,0,0,0
298.02,18,0,0,61,1,36,0,4.885573690400431,149.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0
493.1,12,1,0,64,0,47,0,7.704687379614261,493.1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
350.02,21,0,0,35,4,56,0,10.000571142840824,70.00399999999999,0,0,0,1,0,0,1,0,0,0,1,0,0,0
84.21,13,0,0,90,1,56,0,0.9356666562703705,42.105,0,0,0,0,0,1,0,0,0,1,0,0,0,0
27.1,13,0,0,80,3,27,0,0.3387499957656251,6.775,0,0,0,0,0,0,0,0,1,1,0,0,0,0
265.3,12,0,1,55,4,65,0,4.823636275933886,53.06,1,1,0,0,0,0,0,0,1,1,0,0,0,0
97.42,8,0,0,35,1,47,0,2.7834284919020433,48.71,0,0,0,1,0,0,0,0,1,0,0,1,0,0
107.79,3,0,0,38,5,18,1,2.836578872721609,17.965,0,0,0,1,0,1,0,0,0,0,0,0,1,1
135.05,21,0,0,92,1,50,0,1.467934766652883,67.525,0,0,0,0,0,0,0,0,1,0,1,0,0,0
121.08,18,0,0,58,1,27,0,2.0875861709036867,60.54,0,0,0,0,0,0,1,0,0,0,1,0,0,0
258.62,14,0,0,27,2,31,0,9.578518163758586,86.20666666666666,0,0,0,1,0,0,0,1,0,1,0,0,0,0
495.15,6,0,0,96,2,32,0,5.157812446272787,165.04999999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,0
175.87,3,0,0,74,3,50,1,2.3766215895051137,43.9675,0,0,0,0,0,0,0,1,0,0,0,0,1,0
335.52,11,0,0,33,1,18,0,10.167272419173564,167.76,0,0,0,1,0,0,0,1,0,0,0,1,0,0
31.92,10,0,0,38,1,22,0,0.8399999778947376,15.96,0,0,0,1,1,0,0,0,0,0,0,1,0,0
671.5,22,0,0,59,1,56,0,11.381355739299055,335.75,0,0,1,0,0,0,0,0,1,0,1,0,0,0
24.41,12,0,0,74,3,57,0,0.3298648604072316,6.1025,0,0,0,0,0,0,1,0,0,1,0,0,0,0
150.83,2,0,0,85,2,33,1,1.77447056735917,50.27666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.45,13,0,0,80,4,43,0,0.39312499508593757,6.29,0,0,0,0,0,0,0,0,1,1,0,0,0,0
74.07,12,0,0,55,1,67,0,1.3467272482413226,37.035,0,0,0,0,0,0,0,0,1,1,0,0,0,0
17.2,21,0,0,27,1,27,0,0.6370370134430735,8.6,0,0,0,1,1,0,0,0,0,0,1,0,0,0
91.31,0,0,1,33,3,33,1,2.766969613122133,22.8275,1,1,0,1,0,0,0,1,0,0,0,0,1,1
158.66,5,0,1,97,1,51,1,1.6356700862302054,79.33,1,1,0,0,0,1,0,0,0,0,0,0,1,0
336.65,11,0,0,33,2,51,0,10.201514842378339,112.21666666666665,0,0,0,1,0,0,1,0,0,0,0,1,0,0
14.73,17,0,0,85,2,37,0,0.17329411560830454,4.91,0,0,0,0,0,1,0,0,0,1,0,0,0,0
38.17,11,0,0,42,1,69,0,0.9088095021712024,19.085,0,0,0,0,0,0,0,1,0,0,0,1,0,0
106.56,2,0,0,72,2,18,1,1.4799999794444447,35.52,0,0,0,0,0,0,1,0,0,0,0,0,1,0
326.37,14,0,0,43,4,23,0,7.589999823488377,65.274,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90.12,9,0,0,45,3,41,0,2.0026666221629643,22.53,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15.35,7,0,1,25,2,37,0,0.613999975440001,5.116666666666666,1,1,0,1,0,0,0,0,1,0,0,1,0,0
86.03,8,0,0,91,3,64,0,0.9453846049957736,21.5075,0,0,0,0,1,0,0,0,0,0,0,1,0,0
87.87,17,0,0,40,1,56,0,2.1967499450812515,43.935,0,0,0,0,0,0,1,0,0,1,0,0,0,0
544.51,6,0,0,53,3,19,0,10.27377339106088,136.1275,0,0,1,0,0,1,0,0,0,0,0,1,0,0
240.32,11,0,0,41,1,52,0,5.861463271671628,120.16,0,0,0,0,1,0,0,0,0,0,0,1,0,0
254.45,5,0,0,93,2,42,1,2.7360214759567585,84.81666666666666,0,0,0,0,0,0,0,0,1,0,0,0,1,0
273.06,1,0,0,83,2,38,1,3.289879478435187,91.02,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.37,19,0,0,83,4,49,0,0.05265060177529396,0.874,0,0,0,0,0,0,0,1,0,0,1,0,0,0
217.37,20,1,1,30,2,55,0,7.245666425144452,72.45666666666666,1,2,0,1,0,0,0,0,1,0,1,0,0,1
195.23,10,0,0,81,0,28,0,2.4102468838241125,195.23,0,0,0,0,1,0,0,0,0,0,0,1,0,0
191.03,9,0,1,57,3,37,0,3.351403449975378,47.7575,1,1,0,0,1,0,0,0,0,0,0,1,0,0
58.32,1,0,1,66,3,22,1,0.8836363502479341,14.58,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.1,3,0,0,28,2,52,1,1.003571392729593,9.366666666666667,0,0,0,1,0,0,1,0,0,0,0,0,1,0
269.94,18,0,0,97,2,36,0,2.7828865692485922,89.98,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9.79,13,0,0,61,2,32,0,0.1604918006476754,3.263333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0
76.21,6,0,0,41,1,25,0,1.8587804424687697,38.105,0,0,0,0,0,0,0,1,0,0,0,1,0,0
465.39,0,0,0,64,0,29,1,7.271718636379396,465.39,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48.47,4,0,0,58,4,55,1,0.8356896407639717,9.693999999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55.76,4,1,0,76,1,51,1,0.7336842008725764,27.88,1,1,0,0,0,1,0,0,0,0,0,0,1,0
56.44,9,0,0,97,3,42,0,0.5818556641045808,14.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.78,9,0,0,46,1,33,0,0.19086956106805303,4.39,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24.49,17,1,0,96,5,53,0,0.2551041640093316,4.081666666666666,1,1,0,0,0,0,0,1,0,1,0,0,0,0
193.61,17,1,0,77,2,20,0,2.514415551760837,64.53666666666668,1,1,0,0,0,0,0,0,1,1,0,0,0,0
51.37,6,0,0,49,0,27,0,1.048367325543524,51.37,0,0,0,0,0,0,1,0,0,0,0,1,0,0
487.66,7,0,0,89,3,58,0,5.4793257811311715,121.915,0,0,0,0,0,1,0,0,0,0,0,1,0,0
152.71,0,0,0,94,4,40,1,1.6245744508023996,30.542,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42.59,2,0,1,46,2,25,1,0.9258695450897926,14.196666666666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0
169.59,17,0,1,33,1,43,0,5.139090753360887,84.795,1,1,0,1,0,0,0,0,1,1,0,0,0,0
132.63,0,1,0,91,1,43,1,1.457472511456346,66.315,1,1,0,0,0,0,1,0,0,0,0,0,1,0
316.41,4,0,1,81,3,29,1,3.9062962480704173,79.1025,1,1,0,0,0,0,1,0,0,0,0,0,1,0
32.33,23,0,0,48,3,42,0,0.6735416526345489,8.0825,0,0,0,0,0,0,0,0,1,0,1,0,0,0
175.83,18,0,0,79,2,20,0,2.2256961743582764,58.61000000000001,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79.72,0,0,0,38,0,44,1,2.0978946816343504,79.72,0,0,0,1,0,0,1,0,0,0,0,0,1,0
103.15,20,1,0,68,5,49,0,1.516911742398357,17.191666666666666,1,1,0,0,0,0,0,1,0,0,1,0,0,0
303.67,16,0,0,45,2,33,0,6.748222072261733,101.22333333333334,0,0,0,0,0,0,0,1,0,1,0,0,0,0
518.16,20,0,0,30,2,19,0,17.271999424266685,172.72,0,0,1,1,0,1,0,0,0,0,1,0,0,0
68.69,8,0,0,28,0,38,0,2.453214198099493,68.69,0,0,0,1,0,1,0,0,0,0,0,1,0,0
31.46,18,1,0,84,2,21,0,0.37452380506519284,10.486666666666666,1,1,0,0,0,1,0,0,0,0,1,0,0,0
117.9,13,0,0,74,2,61,0,1.5932432217129295,39.300000000000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0
364.49,13,0,0,93,2,29,0,3.9192472696855134,121.49666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0
403.93,12,0,0,45,1,18,0,8.976222022750623,201.965,0,0,0,0,1,0,0,0,0,1,0,0,0,0
116.04,17,0,0,62,4,31,0,1.8716128730385022,23.208000000000002,0,0,0,0,0,1,0,0,0,1,0,0,0,0
444.6,11,0,0,50,2,67,0,8.891999822160004,148.20000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0
119.03,12,0,0,92,3,56,0,1.2938043337629965,29.7575,0,0,0,0,0,1,0,0,0,1,0,0,0,0
436.61,20,0,0,44,1,59,0,9.922954319932858,218.305,0,0,0,0,0,0,0,1,0,0,1,0,0,0
78.77,13,0,0,33,1,19,0,2.3869696246372842,39.385,0,0,0,1,0,0,0,1,0,1,0,0,0,0
23.68,21,0,0,41,1,48,0,0.5775609615229034,11.84,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1209.52,3,0,0,68,3,51,1,17.78705856195502,302.38,0,0,1,0,1,0,0,0,0,0,0,0,1,0
230.6,7,1,0,88,2,42,0,2.6204545156766534,76.86666666666666,1,1,0,0,0,0,0,0,1,0,0,1,0,0
10.58,12,0,0,35,1,30,0,0.3022857056489799,5.29,0,0,0,1,0,1,0,0,0,1,0,0,0,0
226.15,21,1,0,34,0,43,0,6.651470392603812,226.15,1,1,0,1,0,1,0,0,0,0,1,0,0,0
138.38,22,0,0,94,2,23,0,1.4721276439135358,46.126666666666665,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63.0,15,0,1,64,2,31,0,0.9843749846191409,21.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
211.78,17,0,0,47,2,41,0,4.505957350937078,70.59333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0
97.54,6,0,0,47,1,51,0,2.0753191047804447,48.77,0,0,0,0,0,1,0,0,0,0,0,1,0,0
94.87,12,0,0,71,2,61,0,1.3361971642789132,31.623333333333335,0,0,0,0,0,0,0,0,1,1,0,0,0,0
204.88,12,0,0,89,1,19,0,2.3020224460446914,102.44,0,0,0,0,0,1,0,0,0,1,0,0,0,0
